id,type,nomor_pb_umku,nama,website,sektor,nama_perusahaan,tanggal_daftar,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id
12371,tdpseTerbit,,LELANG AGUNAN BNI,lelangagunan.bni.co.id,Sektor Keuangan,MPY GLOBAL (UK) LTD.,2022-11-17,008521.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/b3ef75f09a354d6e204c33058673c7d2.png,TERDAFTAR,12165
12348,tdpseTerbit,,DIRGANTARA AVIATION,-,Sektor Perdagangan,PT DIRGANTARA AVIATION ENGINEERING,2022-11-17,008510.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/9262c28ac75a14b22a802b7d1ab21691.png,TERDAFTAR,12143
12330,tdpseTerbit,,SOCIOS.COM,socios.com,Sektor Teknologi Informasi dan Komunikasi,SOCIOS SERVICES BALTICS UAB,2022-11-16,008494.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/b1a7e52e7dda78e9924d6df28b7df574.png,TERDAFTAR,12126
12329,tdpseTerbit,,STEPIN - KPOP DANCE,stepin.ai,Sektor Transportasi,SIDEWALK ENTERTAINMENT,2022-11-16,008493.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/fe0399963412c7116b9da0de95db690c.png,TERDAFTAR,12123
12323,tdpseTerbit,,"SHANTOU JINJIA TRADING CO., LTD (SMIC - MARIAKALAIJ CORP)",-,Sektor Keuangan,"SHANTOU JINJIA TRADING CO., LTD.",2022-11-16,008488.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/1f6478713111b623956050ff735aea54.png,TERDAFTAR,12116
12321,tdpseTerbit,,GOLDEN KNIGHT INTERNATIONAL LIMITED,-,Sektor Keuangan,MPY GLOBAL SDN BHD,2022-11-16,008487.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/9ed34135673b38768c71f80e577fdb21.png,TERDAFTAR,12114
12320,tdpseTerbit,,NANJING SINAR MAS & ZIJIN VENTURE CAPITAL,theroyalbeachseminyak.com,Sektor Keuangan,"SHANTOU MARIA INVESTMENT CO., LTD.",2022-11-16,008484.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/19af6dd5803ca5e6502d6bd144f79636.png,TERDAFTAR,12113
12318,tdpseTerbit,,KOPERASI SOANANTO (D'COINS),dwac-ca.com,Sektor Keuangan,KOPERASI PERIKANAN PEREMPANGAN SAONANTO (KOPPERSON),2022-11-15,008483.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/7d5592bd55d1ffaab9e4a41649fb898b.png,TERDAFTAR,12111
12317,tdpseTerbit,,ADOBE.COM,adobe.com,Sektor Perdagangan,ADOBE SYSTEMS SOFTWARE IRELAND LIMITED,2022-11-15,008482.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/54046c19d2170258776eb26a39a9efc7.png,TERDAFTAR,12110
12316,tdpseTerbit,,KOPERASI SOANANTO,banksultra.co.id,Sektor Keuangan,KOPPERSON,2022-11-15,008481.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/aaf14490069344ca5b68a4a17b442d4d.png,TERDAFTAR,12109
12315,tdpseTerbit,,BRI DANAREKSA SEKURITAS (BRIGHTS) D/H DANAREKSA SEKURITAS (D'ONE),bridanareksasekuritas.co.id,Sektor Keuangan,"SHANTOU JINJIA TRADING CO., LTD.",2022-11-15,008480.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/af696ffeaf465477bf4fa098d0551b42.png,TERDAFTAR,12108
12314,tdpseTerbit,,REJEKI MULTI CEMERLANG,banbanten.co.id,Sektor Keuangan,MPY GLOBAL SDN BHD,2022-11-15,008479.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/3e74ddb931b5055086e71701c8090156.png,TERDAFTAR,12107
12312,tdpseTerbit,,INDUSTRIAL & COMMERCIAL BANK OF CHINA (GLOBAL ACCOUNT),gl.icbc.com,Sektor Keuangan,"SHANTOU MARIA INVESTMENT CO., LTD.",2022-11-15,008477.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/cc68ddaa984303b71acf0472e2d8e6a7.png,TERDAFTAR,12105
12310,tdpseTerbit,,SC FOUNDATION,sc.com,Sektor Keuangan,STANDARD CHARTERED FOUNDATION,2022-11-15,008476.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/9e58c481cc9da5f34947148e17284cc8.png,TERDAFTAR,12103
12309,tdpseTerbit,,BANK MANDIRI SHANGHAI,bankmandirish.com,Sektor Keuangan,"SHANTOU JINJIA TRADING CO., LTD.",2022-11-15,008475.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/599b31c9fc0f57dddac6b000965b34dd.png,TERDAFTAR,12102
12308,tdpseTerbit,,DIRGANTARA AVIATION ENGINEERING,bniventures.com,Sektor Perdagangan,PT DIRGANTARA AVIATION ENGINEERING,2022-11-15,008474.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/4ffc74c7eb361236ecad8d5729b69fe3.png,TERDAFTAR,12101
12307,tdpseTerbit,,STANDARD CHARTERED FOUNDATION,bankbni.co.uk,Sektor Teknologi Informasi dan Komunikasi,STANDARD CHARTERED,2022-11-15,008473.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/c350fe535c23561e1b06a697d701f08b.png,TERDAFTAR,12100
12282,tdpseTerbit,,TOP MECH: FUTURE WARS,tm.dugagame.com,Sektor Teknologi Informasi dan Komunikasi,HONGKONG DUGA HOLDINGS LIMITED,2022-11-14,008462.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/1b17dabe9cdbcfc679f9b76a48342509.png,TERDAFTAR,12082
12275,tdpseTerbit,,YKPN,stieykpn.ac.id,Sektor Teknologi Informasi dan Komunikasi,"SHANTOU MARIA INVESTMENT CO., LTD.",2022-11-14,008455.02/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/de08a89fc77876995f865403b0be65f6.png,TERDAFTAR,12069
12274,tdpseTerbit,,YKPN,poltekykpn.ac.id,Sektor Teknologi Informasi dan Komunikasi,"SHANTOU MARIA INVESTMENT CO., LTD.",2022-11-14,008455.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/1fe198d0879d188c5330a5dbb66b486e.png,TERDAFTAR,12068
12272,tdpseTerbit,,MIRALIFE,kresnalife.com,Sektor Keuangan,"SHANTOU MARIA INVESTMENT CO., LTD.",2022-11-14,008453.03/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/ed8b7392be52736791882613c94c7d95.png,TERDAFTAR,12066
12271,tdpseTerbit,,PANIN DAI-ICHI LIFE,panindai-ichilife.co.id,Sektor Keuangan,"SHANTOU MARIA INVESTMENT CO., LTD.",2022-11-14,008453.02/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/24a987d0216d1942c02949065c99e92c.png,TERDAFTAR,12065
12270,tdpseTerbit,,PERTAMINA PEDEVE INDONESIA,"pdv.co,id",Sektor Keuangan,"SHANTOU MARIA INVESTMENT CO., LTD.",2022-11-14,008453.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/4a7fb1f0f82a450253be09a2a0bbeab0.png,TERDAFTAR,12064
12254,tdpseTerbit,,THE ROYAL  HOSPITALITY GROUP MANAGEMENT,theroyalbeachseminyak.com,Sektor Keuangan,BUT. STANDARD CHARTERED BANK,2022-11-12,008444.03/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/70e459ed14ba2f08833c9b01028ca2bc.png,TERDAFTAR,12050
12253,tdpseTerbit,,D & K FINANCE LIMITED,dkfinance.in,Sektor Keuangan,BUT. STANDARD CHARTERED BANK,2022-11-12,008444.02/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/135b2fa6fe906e13c2756d2005ff608a.png,TERDAFTAR,12049
12252,tdpseTerbit,,BCA FINANCE LIMITED,hsbc.com.hk,Sektor Keuangan,BUT. STANDARD CHARTERED BANK,2022-11-12,008444.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/c3b5588d99f66998033c25fbd919cff5.png,TERDAFTAR,12048
12251,tdpseTerbit,,FLAMMING MOUNTAINS PTE. LTD.,grandpangandaran.co.id,Sektor Keuangan,"SHENZHEN AIRLINES SHIPENG (QINGDAO) HOLDINGS CO., LTD.",2022-11-11,008443.03/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/bf4a0017346a6520f5ee5dcdc2f58bbd.png,TERDAFTAR,12047
12250,tdpseTerbit,,VIER CORPORATION LIMITED,viercorp.com,Sektor Keuangan,"SHENZHEN AIRLINES SHIPENG (QINGDAO) HOLDINGS CO., LTD.",2022-11-11,008443.02/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/febdcfeeb22fc4ea51f70cedf06a1d15.png,TERDAFTAR,12046
12249,tdpseTerbit,,"NANJING SINAR MAS & ZIJIN VENTURE CAPITAL MANAGEMENT CO., LIMITED",corp.bri.co.id,Sektor Keuangan,"SHENZHEN AIRLINES SHIPENG (QINGDAO) HOLDINGS CO., LTD.",2022-11-11,008443.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/886885f3c4ae0bbfc2b8c4f4a8bcab0a.png,TERDAFTAR,12045
12248,tdpseTerbit,,MULTISIA TENAN JAYA OF MARIA KALAIJ CORPORATION,merlynnparkhotel.com,Sektor Perdagangan,"FUJIAN TANGZHONG INTERNATIONAL TRADING CO., LTD.",2022-11-11,008442.06/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/b0f8778ce015d9da052d97663bc0265a.png,TERDAFTAR,12044
12247,tdpseTerbit,,"WUHAN HUAJING TIANDI AGRICULTURAL TECHNOLOGY DEVELOPMENT CO., LTD",magnesiumgosari.co.id,Sektor Teknologi Informasi dan Komunikasi,"FUJIAN TANGZHONG INTERNATIONAL TRADING CO., LTD.",2022-11-11,008442.05/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/268737fe3d416871857505eaae6c28af.png,TERDAFTAR,12043
12246,tdpseTerbit,,"GUANGXI PINGXIANG HUIER IMPORT AND EXPORT TRADING CO., LTD.",prestigecars.com,Sektor Perdagangan,"FUJIAN TANGZHONG INTERNATIONAL TRADING CO., LTD.",2022-11-11,008442.04/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/ed3aa1aa52e1f2bf6b3881a89c952f7b.png,TERDAFTAR,12042
12245,tdpseTerbit,,GOLDEN KNIGHT INTERNATIONAL LIMITED,triyasa.co.id,Sektor Keuangan,"FUJIAN TANGZHONG INTERNATIONAL TRADING CO., LTD.",2022-11-11,008442.03/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/7708c8436727498f7f37a77f7396e98f.png,TERDAFTAR,12041
12244,tdpseTerbit,,GRAHA VENTURA MILENIAL GROUP OF MARIA KALAIJ CORPORATION,royalambarukmo.com,Sektor Perdagangan,"FUJIAN TANGZHONG INTERNATIONAL TRADING CO., LTD.",2022-11-11,008442.02/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/f588e76300eaee7342768308249efad4.png,TERDAFTAR,12040
12243,tdpseTerbit,,GUANGXI XIN WEI HOTEL MANAGEMENT,langhamhotels.com,Sektor Perdagangan,"FUJIAN TANGZHONG INTERNATIONAL TRADING CO., LTD.",2022-11-11,008442.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/136ec740f1611b7ce2194211119f41f3.png,TERDAFTAR,12039
12225,tdpseTerbit,,THE LEGEND OF NEVERLAND,neverland.game-ark.com,Sektor Teknologi Informasi dan Komunikasi,ARK GAMES GLOBAL PTE. LTD.,2022-11-11,008423.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/6658cac7044a0308d35c913b62213af9.png,TERDAFTAR,12022
12206,tdpseTerbit,,RINCOS,rincos.asia,Sektor Transportasi,RINCOS,2022-11-10,008412.04/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/0615091edb3b40d1e4fb0c47871749ad.png,TERDAFTAR,12001
12205,tdpseTerbit,,RINCOS,rincos.co.kr,Sektor Transportasi,RINCOS,2022-11-10,008412.03/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/081f40ef7b58c03ac06b8b2b8200d934.png,TERDAFTAR,12000
12204,tdpseTerbit,,RINCOS,Rincos.asia,Sektor Transportasi,RINCOS,2022-11-10,008412.02/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/1497339c7536740bd0e1b69f6639c2e2.png,TERDAFTAR,11999
12203,tdpseTerbit,,RINCOS,rincos.asia,Sektor Transportasi,RINCOS,2022-11-10,008412.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/5d682d6ca51bff87aaf5917f0556ee42.png,TERDAFTAR,11998
12176,tdpseTerbit,,SNOWFLAKE DATA CLOUD PLATFORM,snowflake.com,Sektor Teknologi Informasi dan Komunikasi,SNOWFLAKE COMPUTING NETHERLANDS B.V.,2022-11-08,008391.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/30209d5a12688e354b4113eaa33dbdff.png,TERDAFTAR,11969
12175,tdpseTerbit,,WEF,tekkon.com,Sektor Teknologi Informasi dan Komunikasi,WHOLE EARTH FOUNDATION,2022-11-08,008390.02/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/c9100e9903f0053d0a5d5db9e07988d5.png,TERDAFTAR,11968
12174,tdpseTerbit,,WEF,wholeearthfoundation.org,Sektor Teknologi Informasi dan Komunikasi,WHOLE EARTH FOUNDATION,2022-11-08,008390.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/8adddee1674542a7d79fc1bb22aa3dee.png,TERDAFTAR,11967
12143,tdpseTerbit,,DMMGROUP.ID,dmmgroup.id,Sektor Perdagangan,"SHANTOU MARIA INVESTMENT CO., LTD.",2022-11-06,008370.04/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/30df5eee2ace2d86ef324259a363c876.png,TERDAFTAR,11938
12142,tdpseTerbit,,PTNFC.COM,ptnfc.com,Sektor Perdagangan,"SHANTOU MARIA INVESTMENT CO., LTD.",2022-11-06,008370.03/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/0b449715a3ff0abba29a01df25ace38f.png,TERDAFTAR,11937
12141,tdpseTerbit,,RANSENTERTAINMENT.CO.ID,ransentertainment.co.id,Sektor Perdagangan,"SHANTOU MARIA INVESTMENT CO., LTD.",2022-11-06,008370.02/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/28c4a0d977a3dff15e68c0562d8447b8.png,TERDAFTAR,11936
12140,tdpseTerbit,,SURYA INDONESIA SATU PROPERTY,binkei-indo.com,Sektor Teknologi Informasi dan Komunikasi,"SHANTOU MARIA INVESTMENT CO., LTD.",2022-11-06,008370.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/201fe5bf49ca8d985bb58b143885b45a.png,TERDAFTAR,11935
12139,tdpseTerbit,,SPECIAL OLYMPICS INDONESIA,specialolympics.org,Sektor Teknologi Informasi dan Komunikasi,SPECIAL OLYMPICS INDONESIA,2022-11-06,008369.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/1ee8b9b9423dad1dfd048a031c5d0165.png,TERDAFTAR,11934
12129,tdpseTerbit,,NINJA MUST DIE,pandadagames.com,Sektor Perdagangan,PANDADA GAMES LIMITED,2022-11-04,008360.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/14511a4c7bc6009709f5c9ea2a50bc4b.png,TERDAFTAR,11924
12074,tdpseTerbit,,MU ONLINE,muonline.webzen.com,Sektor Teknologi Informasi dan Komunikasi,WEBZEN INC.,2022-11-01,008330.03/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/d5f15d24e6c30a4e9d33bb106b6ae131.png,TERDAFTAR,11877
12073,tdpseTerbit,,WEBZEN.COM,webzen.com,Sektor Teknologi Informasi dan Komunikasi,WEBZEN INC.,2022-11-01,008330.02/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/f27dd68e530c931a9b0a5a6283644617.png,TERDAFTAR,11876
12072,tdpseTerbit,,MU ARCHANGEL,muarchangel.webzen.com,Sektor Teknologi Informasi dan Komunikasi,WEBZEN INC.,2022-11-01,008330.01/DJAI.PSE/11/2022,https://pse.kominfo.go.id/storage/images/qr_code/15b380655f5333815ea97834e5fff992.png,TERDAFTAR,11875
12056,tdpseTerbit,,ADNXS.COM,adnxs.com,Sektor Teknologi Informasi dan Komunikasi,XANDR INC.,2022-10-31,008318.02/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/39adbee68a25b64f9026efa546478e3b.png,TERDAFTAR,11859
12055,tdpseTerbit,,XANDR.COM,xandr.com,Sektor Teknologi Informasi dan Komunikasi,XANDR INC.,2022-10-31,008318.01/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/22af9f698869058546065d425f0cbe39.png,TERDAFTAR,11858
11976,tdpseTerbit,,NIGO,http:kdliverebo.com,Sektor Teknologi Informasi dan Komunikasi,NIGO2020,2022-10-27,008273.01/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/45387c20fbeabf1e041c20d01ef3f89e.png,TERDAFTAR,11784
11988,tdpseTerbit,,PHASE 10: WORLD TOUR,-,Sektor Teknologi Informasi dan Komunikasi,MATTEL163 LIMITED,2022-10-27,008258.04/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/64427bce218d56b9c59b779810cab4ce.png,TERDAFTAR,11792
11987,tdpseTerbit,,SKIP-BO,-,Sektor Teknologi Informasi dan Komunikasi,MATTEL163 LIMITED,2022-10-27,008258.03/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/76e1132b82c6b0437c531a499852b3ca.png,TERDAFTAR,11791
11986,tdpseTerbit,,UNO !,-,Sektor Teknologi Informasi dan Komunikasi,MATTEL163 LIMITED,2022-10-27,008258.02/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/2f268e23fedb944b1295d04ee0d64ee4.png,TERDAFTAR,11790
11957,tdpseTerbit,,MATTEL163,mattel163.com,Sektor Teknologi Informasi dan Komunikasi,MATTEL163 LIMITED,2022-10-25,008258.01/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/7dd349c07b6610a5b7a324b49c40d406.png,TERDAFTAR,11761
11929,tdpseTerbit,,TRUECALLER,truecaller.com,Sektor Teknologi Informasi dan Komunikasi,Truecaller International LLP,2022-10-23,008226.01/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/31b4ed43bf03441e8fada97d006448cc.png,TERDAFTAR,11730
11910,tdpseTerbit,,WEWORK,wework.com,Sektor Perdagangan,WEWORK COMPANIES LLC,2022-10-21,008209.02/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/cda3db0fd21455a0f3ea3ded60a98a40.png,TERDAFTAR,11713
11909,tdpseTerbit,,WEWORK,wework.com,Sektor Perdagangan,WEWORK COMPANIES LLC,2022-10-21,008209.01/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/c65e5201f3815e3c3a68237ef5d665b0.png,TERDAFTAR,11712
11875,tdpseTerbit,,DATADOG SAAS PLATFORM,datadoghq.com,Sektor Teknologi Informasi dan Komunikasi,"DATADOG, INC.",2022-10-19,008170.01/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/ef07cd292ac90536e490460db14a175a.png,TERDAFTAR,11677
11848,tdpseTerbit,,WELOVESUPERMOM.COM,welovesupermom.com,Sektor Perdagangan,WELOVESUPERMOM PTE LTD,2022-10-18,008159.01/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/6dd7724e7bf40a418891605d6e6173bc.png,TERDAFTAR,11650
11810,tdpseTerbit,,SIMRS KSATRIA EHOSPITAL,ksatria.io,Sektor Kesehatan,KSATRIA MEDICAL SYSTEMS PTY LTD,2022-10-14,008119.01/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/2cc5d83ff558a1fc5e0de9d6a716f03c.png,TERDAFTAR,11610
11791,tdpseTerbit,,OURSONG,oursong.com,Sektor Teknologi Informasi dan Komunikasi,OUR HAPPY COMPANY PTE LTD,2022-10-13,008108.01/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/42a961ea1d616cf47f5081e87e51ded0.png,TERDAFTAR,11591
11770,tdpseTerbit,,THE ROYAL BEACH SEMINYAK,theroyalbeachseminyak.com,Sektor Perdagangan,GLOBAL TRUST CHAMBER,2022-10-12,008087.04/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/4b4bd0d861c693f5a32741b55df41d39.png,TERDAFTAR,11570
11769,tdpseTerbit,,REPINDO RESOURCES,repindoresources.com.au,Sektor Perdagangan,GLOBAL TRUST CHAMBER,2022-10-12,008087.03/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/ce4c3c0539480833f7bf920bac3fac1a.png,TERDAFTAR,11569
11768,tdpseTerbit,,BAYAN RESOURCES,bayan.com.sg,Sektor Perdagangan,GLOBAL TRUST CHAMBER,2022-10-12,008087.02/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/5050f2b1efd57b3a24637106d31c9a5d.png,TERDAFTAR,11568
11767,tdpseTerbit,,YUANTA SECURITIES KOREA,yuantakorea.com,Sektor Keuangan,GLOBAL TRUST CHAMBER,2022-10-12,008087.01/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/a8d26adc2535eef9dcaf33e16f11b630.png,TERDAFTAR,11567
11763,tdpseTerbit,,THE ROYAL BEACH SEMINYAK,theroyalbeachseminyak.com,Sektor Perdagangan,REPINDO RESOURCES PTY. LTD.,2022-10-11,008086.04/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/b7ade885b40201150dc0bc7f8fee49af.png,TERDAFTAR,11563
11762,tdpseTerbit,,MACH ENERGY,machenergy.com,Sektor Perdagangan,REPINDO RESOURCES PTY. LTD.,2022-10-11,008086.03/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/24e629cd209cdb49715ae6e707c68f0d.png,TERDAFTAR,11562
11761,tdpseTerbit,,REPINDO RESOURCES,repindoresources.com.au,Sektor Perdagangan,REPINDO RESOURCES PTY. LTD.,2022-10-11,008086.02/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/66888eb236c2dbe910082db193fbc168.png,TERDAFTAR,11561
11760,tdpseTerbit,,YUANTA SEKURITAS KOREA,yuantakorea.com,Sektor Keuangan,REPINDO RESOURCES PTY. LTD.,2022-10-11,008086.01/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/155ffd18ab4785c1616f1dfda94c5828.png,TERDAFTAR,11560
11735,tdpseTerbit,,ISLAND KING PRO,forevernine.com,Sektor Teknologi Informasi dan Komunikasi,"HK FOREVER9 TECHNOLOGY CO., LIMITED",2022-10-10,008063.01/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/f681b631a37d2e943374c056160c5cb5.png,TERDAFTAR,11535
11734,tdpseTerbit,,BANK MANDIRI HONG KONG,bankmandirihk.com,Sektor Keuangan,AVI ENERGI INDONESIA,2022-10-10,008062.05/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/dc49bd7d67196b320e46053b427cc4c6.png,TERDAFTAR,11534
11733,tdpseTerbit,,REPINDO RESOURCES,repindoresources.com.au,Sektor Perdagangan,AVI ENERGI INDONESIA,2022-10-10,008062.04/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/25c0e9dd04528391d4bfac80d5771501.png,TERDAFTAR,11533
11732,tdpseTerbit,,MANDIRI INVESTASI,mandiri-investasi.co.id,Sektor Keuangan,AVI ENERGI INDONESIA,2022-10-10,008062.03/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/f2dd1ea1f1081fc078c01d478783c2ea.png,TERDAFTAR,11532
11731,tdpseTerbit,,UOB ASSET MANAGEMENT (D/H PG ASSET MANAGEMENT ),pg-am.com,Sektor Keuangan,AVI ENERGI INDONESIA,2022-10-10,008062.02/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/b97abdc0aac56a5e04a13d24dc85ff37.png,TERDAFTAR,11531
11730,tdpseTerbit,,UOB INTERNATIONAL INVESTMENT PRIVATE LIMITED,uobgroup.com,Sektor Keuangan,AVI ENERGI INDONESIA,2022-10-10,008062.01/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/f20f5c64b56b2aa50e57a6e1f4844be3.png,TERDAFTAR,11530
11729,tdpseTerbit,,REPINDO RESOURCES,repindoresources.com.au,Sektor Perdagangan,MAHIR MUDA PRATAMA,2022-10-10,008061.02/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/88a1a3879cf92a4e7d1b442938728ecf.png,TERDAFTAR,11529
11728,tdpseTerbit,,MPY GLOBAL (UK) LITD.,btinternet.com,Sektor Keuangan,MAHIR MUDA PRATAMA,2022-10-10,008061.01/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/7e2ab1b1c0076b197bb5e96ccc4adf3b.png,TERDAFTAR,11528
11727,tdpseTerbit,,REPINDO RESOURCES,repindoresources.com.au,Sektor Perdagangan,MPY GLOBAL (UK) LTD.,2022-10-09,008060.03/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/3c47ebee483b4386ff4a8d1d98be7da5.png,TERDAFTAR,11527
11726,tdpseTerbit,,LEMBANG ASRI HOTEL,lembangasrihotel.com,Sektor Perdagangan,MPY GLOBAL (UK) LTD.,2022-10-09,008060.02/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/2255b2985f3b89b30959d82eb2b2fd26.png,TERDAFTAR,11526
11725,tdpseTerbit,,ROYAL BEACH SEMINYAK,theroyalbeachseminyak.com,Sektor Perdagangan,MPY GLOBAL (UK) LTD.,2022-10-09,008060.01/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/b1f749ec7baea32ee1e58647c3162726.png,TERDAFTAR,11525
11724,tdpseTerbit,,THE ROYAL BEACH SEMINYAK,theroyalbeachseminyak.com,Sektor Perdagangan,GRAHA VENTURA MILENIAL GROUP,2022-10-09,008059.05/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/f6a12efb03da81b91e88cb969ed3308b.png,TERDAFTAR,11524
11723,tdpseTerbit,,VIER CORPORATION LIMITED,viercorp.com,Sektor Keuangan,GRAHA VENTURA MILENIAL GROUP,2022-10-09,008059.04/DJAI.PSE/10/2022,https://pse.kominfo.go.id/storage/images/qr_code/b79b98712e5d59f4c5c71d9113cf6df1.png,TERDAFTAR,11523
